TransactionID,CustomerID,BookTitle,Genre,PurchaseAmount,PurchaseDate
08b4bf39-9032-4973-b5e0-c845fe74447e,5a8f18e2-db0d-4ac2-b4da-0589d6215a65,Lord of the Flies,Fiction,15.16,2024-02-12
8e9d3071-5d78-49ea-b2d1-eedf08c3d220,9fdd2f8c-77b9-4536-9eb4-c7a658bda51b,Dune,Sci-fi,16.97,2023-10-09
7ad1262b-1d55-4afa-8375-4cbd3dde9ce8,11b43e38-ddf3-4ee5-b969-d8fde1d1bf81,The Da Vinci Code,Mystery,10.38,2024-02-03
bdcbec89-25d8-46d8-8d79-ef7ad1f2ee7c,f7b71122-daa8-4f72-bb71-36bf4e12bae0,Gone Girl,Mystery,23.38,2024-02-07
4f3d1091-532f-43fa-b5db-2f580cd782b3,a938d357-c6ca-4b6c-a35c-df08af30af9d,Unbroken,Non-fiction,14.86,2024-01-08
fc84e19d-900d-4d29-a96c-2414f9caf2d9,ecf96e46-32a3-428d-9ecb-2625730d09f3,The Left Hand of Darkness,Sci-fi,14.27,2024-01-14
bfbe2854-aeba-4453-8be3-01f4148edea3,01061e70-a87e-409c-bb39-cf247dad82f2,It,Horror,17.03,2023-10-10
76795391-2f47-4e4f-a97f-2fdb940a5759,361f27c8-bdef-4fa1-bea0-c16fbdf66402,It,Horror,6.78,2024-01-22
876d3efb-8906-45e0-8dd2-dd2a331d143d,f8dd2b14-441d-4aba-b47c-0a1b6dd76398,Born a Crime,Non-fiction,44.7,2023-12-15
d1d85c2c-e5bc-4150-9e2f-66fe4e88caad,f9e90ab2-d0cf-4fc0-8396-2129f53ecb75,Hyperion,Sci-fi,5.11,2023-12-22
11f39808-30f4-4068-8b25-80281f8a382c,661f4d43-8450-4b99-8447-f1ad263a083b,Big Little Lies,Mystery,13.07,2023-12-23
54a33474-7ca3-4ec3-903a-caf07dca823b,c650f4b6-a0bd-4439-ac9c-8438016fd636,Snow Crash,Sci-fi,24.37,2023-12-31
9d35cdab-ac3e-4ebb-8ab2-1f0fa608079e,6ee1eb78-24e4-4792-9593-eec7d0538cbd,The Hobbit,Fantasy,23.1,2024-01-16
22d2df6e-ce33-435d-b426-9ad938164318,61167ab4-71d0-4784-a2a1-64dc113945b7,The Woman in White,Mystery,19.69,2023-11-24
83bb9f8c-242f-4354-9a62-52629221c3d9,0ef60bc0-86f2-4f90-aa95-01a2cf778a76,The Rosie Project,Romance,18.05,2024-01-17
f97ff3b7-6ba7-4ba8-80d1-5ed4277857fd,8ff334a1-9ba8-425f-9b53-614f7128c35a,How to Win Friends and Influence People,Self-help,46.14,2024-01-22
a20747d8-ae1d-496e-9e23-e92e2314d3cb,e9bd993a-bfc8-4196-81f7-88c04ffa8c7e,The Subtle Art of Not Giving a F*ck,Self-help,45.36,2023-11-29
1a94c1fd-d341-4427-a1e7-f28d2b979357,cf834571-f3ae-4c50-98c6-9af6164b040b,The Great Gatsby,Fiction,9.27,2023-10-24
187d1450-212f-4d54-b34b-4a7a02ced946,f90702d4-553b-4d5d-8b09-3384eb8ed065,The Power of Habit,Self-help,31.5,2024-02-20
d0aba003-fa32-46d5-89ac-10b67e61e8b3,681c0355-1f3f-4fcf-9186-1b7e053a7085,Neuromancer,Sci-fi,6.53,2023-11-07
a1e583c5-cd47-4282-8212-4e2486f6e74d,f544d3e6-2072-4b4a-b940-3c8b911ab1b1,Pride and Prejudice,Romance,12.44,2024-01-09
65f87d19-57e8-454e-b318-6c8e87b8e3df,40c26e18-fd8f-407d-b6b8-076e5d7321d2,Ender's Game,Sci-fi,8.4,2024-02-06
4bdfe8d2-ce94-435a-bc77-baa2e9c3fd32,facc5e58-9fe4-4fff-b48e-5a5a1f81d1a7,Babel,Fantasy,5.76,2024-01-31
c9630f2b-5f3c-4bfc-a1f8-706bd80c9e31,9ddb1f43-fbde-4156-95e1-fc41cd172c26,World War Z,Horror,24.45,2023-10-20
2bac5b7c-37c3-44d1-95b3-4bece20fc8ab,54b14328-5252-4c0d-b94f-6f9377fda555,1984,Fiction,8.87,2023-11-21
f252d31d-3a2c-42c1-be95-452a99246e03,f65ecd48-0cbf-4311-8625-344ddcf8490d,The Notebook,Romance,8.13,2024-03-19
a999c76f-5756-4570-81db-cd190b10e650,cb252bdc-7055-41cc-a231-843d838f90bf,Lord of the Flies,Fiction,19.24,2023-12-25
a7f0ebb8-6d34-453a-9af3-cb1f29de7342,e569dc9f-05d5-4646-ae7f-16b4534df06b,The Haunting of Hill House,Horror,24.08,2024-02-07
46c2eaa0-6c8e-4a23-ba7f-4d3fd40c3716,77b4e6bf-1764-4127-8005-03fce0ddb238,The Exorcist,Horror,15.35,2024-02-23
d3b92bd3-c6cc-401d-88cd-9117337a5e87,0fae8002-92b6-4ade-a8a1-3f6d3469a38b,Bird Box,Horror,20.47,2024-03-09
e673f774-a1a5-4732-adb9-8a3ead75c1d0,0956a342-ed2c-48b8-bf8a-cd1e92c73887,The Haunting of Hill House,Horror,18.26,2024-01-17
c46cd156-3d1e-43d2-8c27-c4c8697f9f72,a33532aa-0565-4ab9-a649-09f58a9c0e24,Altered Carbon,Sci-fi,23.36,2023-11-01
7e28b5fc-beee-4304-80f9-fc2582b7c7f6,9f907802-b1e2-4dae-b0a9-ccffcd247d62,To Kill a Mockingbird,Fiction,17.54,2023-12-23
c10eca84-b6e8-4a97-88e4-77fe0c1f118d,a4de3774-9003-4ad7-9d6f-ba77ef0f0926,Born a Crime,Non-fiction,13.63,2024-02-28
e3d01e51-f1db-4a10-861e-a23483acad1d,2fd419b8-42ea-464f-a4e8-96083fa77c55,Grit: The Power of Passion and Perseverance,Self-help,28.13,2023-11-10
130866e7-2d11-4b27-bbae-7265d688f331,072f48c6-819e-42e8-9a1e-74d89c427635,Hyperion,Sci-fi,18.44,2023-11-21
1ced148d-b898-4543-967e-f1d47231339a,16fd4e19-ff57-4776-86f9-07c0fc1f10ec,The Name of the Wind,Fantasy,9.44,2024-03-19
c9ace051-9ad7-4ee0-a3f3-1556db6557de,b9f9a2c7-7195-4e44-bc5c-b53ae04e9ead,World War Z,Horror,6.29,2023-12-17
fba966b2-aab8-41ef-a1c1-5e1a75e6e001,57c3829b-997b-4ec0-9175-6bfef27d6c1e,Neuromancer,Sci-fi,11.82,2024-03-22
45051ee2-d193-4c95-a6e2-595f16869765,1d854ad6-0166-4c98-84c2-9988686cb37e,A Game of Thrones,Fantasy,11.0,2023-12-25
c9714ae0-b22a-44e2-a6ef-47f40134d264,57059244-716e-477f-af88-90200c487d97,The Martian Chronicles,Sci-fi,15.59,2023-10-11
bc2a518c-3cf5-4c28-b782-7dd5f8210ea6,7d7a06f8-b623-48a3-a398-3d2e0866fc65,Brave New World,Fiction,6.67,2023-10-28
66a5edd0-f821-4996-863c-1e2f66eb5573,5025a898-11f3-4a70-9ebd-1329b4daa017,The Blade Itself,Fantasy,9.14,2023-12-29
8bb33972-13a3-4379-8d8e-8c8466f51320,80df3281-44d5-49a1-b10c-dcf125cba6d0,The Art of Thinking Clearly,Non-fiction,39.05,2023-10-14
905c0bd2-f79f-410b-acff-934f46caa75c,e21335f3-4004-4cbc-b61d-415d71dd9dc0,Ender's Game,Sci-fi,8.21,2023-11-17
68b8fcda-48f8-4507-81bc-36b92ea682b4,8df00f37-e58d-41b2-984b-6f9bde1f79a6,The Haunting of Hill House,Horror,11.09,2024-01-20
dc9a735a-133f-4bf8-9257-dfac54690c5f,6a52c7b4-588c-4c72-8978-25cc9e91eaad,Echoes of the Past,Fiction,17.97,2023-12-04
4fab0ca2-7e4a-45cb-9a78-db969f760ed8,4bcbf9ba-a676-4cd8-8a3a-f7a7ce029b59,The Silence of the Lambs,Mystery,10.05,2023-12-07
24dfc12c-c994-49fe-ab70-f29a97d7fccc,9de51809-7c51-4fad-b59b-d6241a6d3f2d,The Silence of the Lambs,Horror,20.72,2023-12-23
4c1f6d83-2dd1-49d5-a349-54243d548098,30557e32-56ec-4254-9dee-f155bcab1f82,Outlander,Romance,7.57,2023-11-07
cf1cc051-0f14-4f58-8607-0ff13ffd6691,db0c29c0-9269-40ac-9971-f6dd70524a9d,Eleanor & Park,Romance,18.19,2024-01-30
9dddc269-922c-4827-bd1a-f27c5b29c2ee,cf46be29-9716-4af6-a71c-6e4c49462948,Altered Carbon,Sci-fi,6.87,2023-10-01
db23e6e9-e121-4dbb-b2a4-146cf35a3935,c07f96ef-86fd-45cc-b549-367f1d8460c3,Pet Sematary,Horror,6.31,2024-03-04
f65fa106-6136-41ed-9505-e75de7bd6bd8,7bb76cf1-f665-44af-b454-f4e760bd3042,Harry Potter and the Sorcerer's Stone,Fantasy,10.51,2023-12-16
aa50703a-e4cf-4732-ae05-d3902d105883,849f5201-b99f-4d1d-80ac-03d9b25f1254,The Silence of the Lambs,Horror,24.0,2023-11-24
fd5ef6c8-6f0a-4f94-b0ba-9e1d35b67547,d7694850-7473-4b4f-905e-b16c205ce83a,The Black Prism,Fantasy,9.13,2024-03-09
10d6e6b6-92f6-4e24-8fbd-bb87e6e66862,48be48f5-8b57-4dad-ac34-a95ad2d0cf85,The Lost Horizon,Fiction,9.95,2024-02-19
b6d98847-0b4c-4eec-bec5-1134b1cde5ab,a71d3fcc-6b03-446b-9515-8de0f74aa628,Me Before You,Romance,8.56,2023-12-23
ce60cc5a-2a5f-423f-9f1a-2d6a56df8135,9fe2a7fb-2f6b-4cc1-8127-80fec840b34c,The Martian Chronicles,Sci-fi,23.46,2023-11-18
90c58903-a755-4dca-8bb1-a8298c600410,4e331449-832a-453d-8842-ece412af7207,Murder on the Orient Express,Mystery,5.4,2023-10-02
b4e6c4a2-57b1-4227-8df9-f4fb44576016,8da91d05-a731-440a-a1ad-51e641ccfb62,The Lies of Locke Lamora,Fantasy,13.57,2023-10-14
cfddf665-a646-4976-b51a-e472449f7b17,506dadc4-3e4d-40e9-9f16-37978e6a76cc,The Haunting of Hill House,Horror,6.79,2023-10-17
25529b9f-d3f0-478e-b136-af2468ab938e,5ad85d2b-1d29-4a0f-a56a-e07446c2b0c7,The Art of Thinking Clearly,Non-fiction,40.36,2024-02-24
6ad8aaaa-b4ef-4bda-9a30-44adbc4dfc57,65f9a399-8501-440b-8999-9ba197028ee3,Ender's Game,Sci-fi,15.29,2024-03-03
a379d378-922d-4698-b898-4f276bbade38,5426d35e-733c-4f16-8764-cb1aa50a4e7e,The Silence of the Lambs,Horror,17.07,2023-12-06
10183a81-a71f-4656-8340-e75e371dc103,e763161d-fc5a-4c32-bf8f-116e53f0e8b2,The Art of Thinking Clearly,Non-fiction,17.69,2024-01-17
b8b8905c-57e3-48b9-bbd0-a8c47d6695c5,b8b6c084-a309-46f3-abe6-85fe295e8aba,The Catcher in the Rye,Fiction,6.8,2024-01-24
655e20eb-aa19-4ffe-b937-b831ecad19f0,49a7330b-acad-4de1-bec9-e28a5c946bc5,The Hobbit,Fantasy,9.73,2024-03-15
d6f58d32-8990-4377-bf70-c510a67d9b27,fc470a57-efea-4d67-8df3-9c69bbbbf437,The Silence of the Lambs,Horror,8.26,2023-11-28
1ec7f564-6518-4080-8d52-7e3c02c6d6bb,c030a86c-9039-4fab-af00-fe09d960150f,The Fellowship of the Ring,Fantasy,27.75,2024-02-14
8eb8cd4c-097b-4416-ba45-739fdf430b09,ee21ff60-83c6-40ea-a1dc-ef8f7895d26f,The Shining,Horror,5.57,2023-10-08
29cd50f4-a0aa-42b3-a746-2ca8f5167568,9012aacd-7746-45b1-80b0-e6b671452b77,Dracula,Horror,7.8,2023-11-16
bbbb9455-add5-4e59-949f-1243341cb8aa,0b9c6d33-4234-4500-be6c-cd41fad67236,The Fellowship of the Ring,Fantasy,22.27,2023-12-05
054e74c0-1e9e-47de-bfbc-295aadcd0d75,583d8417-5db0-4f5a-8389-c3a9625149cd,Sharp Objects,Mystery,21.8,2023-12-26
c53fda43-a7df-4812-a7f5-072fee91fcd4,7348b8a1-ceb8-4b09-b2d1-34d8dc04c278,Sharp Objects,Mystery,6.0,2023-12-07
a810287c-6ff5-474b-bae0-8aa7ddde1d71,e65376fe-a51a-4e3f-bf2e-b62e8f83b017,How to Win Friends and Influence People,Self-help,28.81,2024-02-05
84c68e75-5bd8-401f-9224-8ae62641e172,1584c107-12f4-4f33-aa38-d514e34854ef,"Thinking, Fast and Slow",Non-fiction,26.14,2024-02-05
6b947957-8ac8-4a99-9c3c-a4fc9a1aa261,9ea97ca5-b0cd-49c9-ae9d-1d12f3283a6d,Unbroken,Non-fiction,11.78,2023-12-12
a89cc9d2-e650-4e7a-b3a6-d8a84c650efe,aee57bbf-6bd7-4a1b-9eb7-64141b1afbb2,The Lies of Locke Lamora,Fantasy,18.48,2023-11-25
b7e822fe-a339-4693-aaa7-36617eabd582,325692bd-680e-4ae1-99f5-6c1592a5e0bd,Born a Crime,Non-fiction,40.2,2023-10-20
a9f2da55-f26a-4aa0-8c21-776b1b57e1af,03f9f07f-1da3-4e95-8849-9d452c0d2c7f,Outlander,Romance,5.61,2023-10-06
d3f7466f-338d-44e9-9d95-8de74f5eb6cf,2cd6d405-c14c-4e7c-9a5f-b5df1cbc2860,The Fault in Our Stars,Romance,9.78,2024-02-16
c6d73ece-5de9-4a12-8c4b-6cdeb0ddc49c,641d006e-e69f-4bae-a066-e8b557c66976,Born a Crime,Non-fiction,18.59,2024-02-28
d0669576-3910-44d1-b2ed-aa710bc99184,39183213-f49e-4286-8fc0-713a24cb81b7,A Game of Thrones,Fantasy,10.18,2024-01-16
c016f7f9-08af-42fc-bb21-f9b5eb58a8f4,81d1ca44-a9bd-4db8-a100-151dacc2a88a,The Martian Chronicles,Sci-fi,24.21,2024-03-01
a06642a2-7275-4dce-aa55-aaece39a05e6,eef97b86-e418-4b3f-b2e0-65b5de17ea59,The Power of Habit,Self-help,45.07,2023-11-22
aed5344b-093f-4a5b-804c-58a204588160,e6f912d3-13c5-4051-8e18-4a0ae0f03671,It,Horror,16.94,2023-12-06
050ed569-66a6-4e82-8b86-7c7f6600c87f,1b8db635-4a09-4415-a990-96e895925f25,The Lost Horizon,Fiction,18.67,2024-01-23
472ff55a-78a1-42ac-a1eb-00de34e23be5,4fa21f6b-ae05-44f0-b7f1-9e7b0d8b847c,The Black Prism,Fantasy,21.68,2024-02-26
a213f762-71ea-4e61-af94-42ac486bd2fe,4c06d0e8-8c38-455d-8472-cdd459723438,How to Win Friends and Influence People,Self-help,19.71,2024-01-30
20dc9519-cd2d-4944-992f-f50974d43af3,ceaf6e6b-c413-4f6c-be34-93b2fc624611,Ender's Game,Sci-fi,23.15,2024-02-19
4aa205ed-88dd-44d8-a1a1-05177ebae79c,5db96b75-6a9a-4a0f-a5d7-fc434f79ae89,In the Woods,Mystery,13.37,2023-11-06
8605ba6c-e70b-4cc3-a1e7-3b9828de4d3e,18d9869d-d473-424e-aabf-5a1dcf1d713f,Snow Crash,Sci-fi,16.39,2024-03-12
3c1c2337-0725-484b-afb7-cae53b6081ba,5e84c764-2057-4972-9f0b-84d458c39389,To Kill a Mockingbird,Fiction,15.8,2024-03-08
38bb3ee8-52d5-4296-9b1b-ba3a2a7b7394,01f674be-5289-4018-b67a-b1a9592310cd,The Martian Chronicles,Sci-fi,14.16,2023-11-13
fcc9b1fb-ad7f-46e3-bcae-eff9d7c12e38,7af65c4f-f66b-49c0-9d86-6e30299b9139,Unbroken,Non-fiction,36.8,2024-01-09
6fd262d1-838d-456c-9970-6f412947450b,7482ac34-20c6-417b-8c28-bb4b3ea95da5,Lord of the Flies,Fiction,6.56,2024-03-08
593306dc-7724-4199-a972-5169013f4e90,c0f99e8c-2194-4fe8-8481-dfe882c13c68,Sharp Objects,Mystery,16.2,2024-03-05
46720cf0-e5ac-4cfe-a300-a9fdd14bf95b,25558b5d-586a-4526-8ae4-624242fe600c,The Immortal Life of Henrietta Lacks,Non-fiction,48.14,2023-10-26
f115eefe-d066-4f7a-928e-ed774bd849e9,233dee41-a359-4ea9-9f87-4322fdc61e40,Harry Potter and the Sorcerer's Stone,Fantasy,25.14,2024-02-03
db15b01b-d6fe-41bf-87ef-baa17139427c,8da65187-f448-4618-a781-2dd2a9316f63,The Lost Horizon,Fiction,6.35,2023-12-15
76edfa10-20da-46aa-ae40-5c1d3087dcc9,575c0b23-d29b-4363-9648-abdf7c8d3488,Dracula,Horror,22.61,2024-02-02
3dbf5a8a-ce62-4767-a759-e2519e1187e5,e383a88d-6eaa-49e0-ba71-55831199a138,The Art of Thinking Clearly,Non-fiction,47.46,2023-11-27
e2278e56-86c8-4cc3-b1a5-4604e0efe12d,0a4a1160-ddc5-4abf-ae23-b0941bf31ea4,Ender's Game,Sci-fi,24.63,2024-01-09
9635194d-2620-40ce-bab9-12b52b0eed11,e9113883-3096-4b76-b132-7016298b1817,Moby-Dick,Fiction,12.55,2024-03-02
3329acb4-d293-49ce-bd03-3f2d47514503,a01a022a-2b7a-49e5-a7d0-fe2ee126c4d9,The Time Traveler's Wife,Romance,11.99,2024-02-13
58b45d7e-521b-42b3-8428-2be5774b996a,12efbd83-7bff-4843-aace-fe33e219c7b3,The Lost Horizon,Fiction,17.91,2024-01-18
a1e593c1-df78-4b23-a08d-2bf6e3076fe5,09fa2046-8ae1-4e22-a71f-469194194f4a,Mindset: The New Psychology of Success,Self-help,30.42,2023-11-22
382efe23-c88c-46dd-860a-ccb0c42ea246,7a976995-d312-4e16-8721-a7062a6bbf85,You Are a Badass,Self-help,25.17,2023-11-30
831ef768-a707-475c-a346-a71d354cbfe5,5d136d8e-380c-4c06-9cbe-23e9edf5ff76,Grit: The Power of Passion and Perseverance,Self-help,15.14,2024-01-30
8c4c2bd9-1a33-4e21-a8be-925eb8ce0645,5c4afbc3-bdee-4700-894f-aa1d31f15704,Bird Box,Horror,21.3,2024-02-03
23fcdc84-afa0-4197-a0e7-c02cd077d7fb,6a2daf8f-ea30-4f3d-8273-940d4684979d,The Woman in White,Mystery,20.36,2023-10-03
4c67f51d-0258-40de-baa4-3805d45c29e7,510fc3d8-0a85-46ec-9816-ccb810a873ca,1984,Fiction,18.16,2024-01-28
fe8c3b11-6deb-483c-bbe4-a1de2b0d001d,a5bf4eb6-6540-4c90-b87e-fd8e9de814f3,The Fellowship of the Ring,Fantasy,15.17,2023-11-03
e55b8fa7-53b3-432f-bd40-f672cd2c7855,0342bf6c-6f57-4e48-9155-c591b7e054f8,The Lies of Locke Lamora,Fantasy,27.72,2023-11-09
39766e62-2907-4352-870d-c487c0e9ff8b,7e9d33b5-b486-45ad-9ce1-c169ffc1085d,Wuthering Heights,Romance,10.06,2024-02-19
f38a8002-3312-47ef-89a0-191349e06c1d,b026fef4-214c-4c57-80f9-db69f55e0b4c,The Exorcist,Horror,10.18,2023-11-11
0ca25cd2-b91a-4407-9d06-3d8e253df501,6ddcd79e-19e8-4c21-9edb-c16dc33bf5c9,The Great Gatsby,Fiction,7.28,2024-02-09
b7bddd18-8289-4614-9075-5dcc2882f94a,6279ec07-b3ee-46a9-b8d8-e9fc825bfbae,The Notebook,Romance,16.97,2023-11-24
4092add4-006d-4340-964f-6b26f54d797c,6a82e770-30c2-4948-8311-2cd82c6a3e38,Lord of the Flies,Fiction,11.11,2024-01-28
1e783f95-48a1-4ed4-b31c-da83a8a13678,7145e65c-32fc-468e-ade1-7980d9a8f6b9,Frankenstein,Horror,20.84,2023-11-04
557d4334-7510-43ad-9e0f-3981d83bd05c,2f6c5e81-fbd5-41d6-a1ab-6701a279812d,World War Z,Horror,23.44,2023-12-31
e9c71664-2398-43de-9081-ffc43de51ce6,48ab851a-ce45-4e61-a5d0-c0b3e98422e4,Dune,Sci-fi,5.21,2024-02-04
29189899-7d61-4306-8503-93bfe7e76e4d,81519612-595d-4726-ad0b-5304918706ad,The Name of the Wind,Fantasy,12.2,2024-02-15
997ba142-cb23-425f-ac49-3ff9e0548706,e77ee0e0-a807-4c9c-80dd-915a0cb91d0a,Atomic Habits,Self-help,26.77,2023-12-17
74dfe24b-3160-4bbf-9df3-f9248e0df078,ab58c618-7847-4db0-bf4b-c8e23176392d,The Catcher in the Rye,Fiction,15.59,2024-02-26
dccef239-cb25-4ca0-be51-23036a8c00b2,8b136f49-6981-4cae-9645-e915b115909e,The Four Agreements,Self-help,20.75,2024-02-13
7a53c2bf-53db-45d1-af7b-bb016b01cd51,81d1ca44-a9bd-4db8-a100-151dacc2a88a,The Girl with the Dragon Tattoo,Mystery,20.23,2023-10-23
152fb14b-2197-443c-8412-565db143f60a,641d006e-e69f-4bae-a066-e8b557c66976,The Exorcist,Horror,13.57,2023-12-19
e662448f-e67b-4d52-9615-e5f9582589f2,8bb0c61e-822a-45fb-87f9-570f00dfe32e,Ender's Game,Sci-fi,13.11,2024-02-25
552b8cbd-9b42-422b-8aa1-60b515ab982d,65f9a399-8501-440b-8999-9ba197028ee3,Atomic Habits,Self-help,21.9,2023-11-13
89cf7a9a-805f-4496-87b8-d21639b3b46d,5cfd25a6-4ff4-467d-b7de-76a6994b8d3a,Outlander,Romance,10.65,2023-10-25
3181260c-d5f1-4d0a-93b4-12826c5fbce9,20fea467-9257-4818-95d2-e01ebee24db9,The Fault in Our Stars,Romance,11.94,2023-12-13
958e3c6c-8d4c-491e-9858-006671f44cab,36bdf769-c109-46e6-8716-33acdae6bddf,The Stars My Destination,Sci-fi,14.35,2023-11-15
6c22b6b5-fcc2-4543-b099-0ae134c671f8,a01a022a-2b7a-49e5-a7d0-fe2ee126c4d9,It,Horror,16.87,2023-10-24
8a535c6f-14fb-43d2-af5d-ac242e140bb1,5c4afbc3-bdee-4700-894f-aa1d31f15704,Snow Crash,Sci-fi,17.28,2023-10-04
cee9c88a-a970-4bd0-b3b7-364cb4b2ac2e,7af65c4f-f66b-49c0-9d86-6e30299b9139,Moby-Dick,Fiction,14.37,2024-01-31
cc3e85ad-8d42-4fdc-9943-9571d0d66ea5,20fea467-9257-4818-95d2-e01ebee24db9,Atomic Habits,Self-help,46.02,2023-10-06
a31a23da-331f-4fb7-ac80-64ad279927cd,3b044950-bd49-4bf6-89bb-115ca07f8f13,The Power of Habit,Self-help,21.81,2024-01-20
86c016ff-60b9-4f6f-94bf-498cd38a46e5,a6f8be80-0416-41c2-83c9-935fd9230d3a,Lord of the Flies,Fiction,19.03,2024-03-19
202f3a84-1a2b-45b4-9ccf-d5cf31d6f6a7,64a89af2-a04a-46d7-bbef-721f71785dd3,Moby-Dick,Fiction,10.46,2024-01-27
92d510e0-1a31-4e7a-9198-24b50362a00d,7226484b-d88b-4c5f-a563-070890be60f3,The Left Hand of Darkness,Sci-fi,9.02,2023-11-17
13ea6d88-d158-426e-9573-3ad8a3d7da84,81519612-595d-4726-ad0b-5304918706ad,Gone Girl,Mystery,5.08,2023-12-13
fd164e4e-4431-4b18-abd1-fa79edc82fcc,ceaf6e6b-c413-4f6c-be34-93b2fc624611,Altered Carbon,Sci-fi,12.15,2023-11-14
7c2b9fb0-4caa-45a2-92d5-f25784d13308,8d8894d9-8032-4bc3-830b-7e1ee1f8d838,How to Win Friends and Influence People,Self-help,48.94,2023-10-14
315abcff-02c8-4bda-af2f-7126da7a7c34,20fea467-9257-4818-95d2-e01ebee24db9,The Girl with the Dragon Tattoo,Mystery,12.63,2023-12-20
ff9b5970-1b98-4bb1-a64c-b47f3993eed2,977ea19c-4d66-449b-a9fa-c70adbe29840,Educated,Non-fiction,37.96,2024-01-20
cea9ef1d-f5d9-4fce-abea-64a8ea1250ff,eba6ea99-ad21-44e8-bf3c-8d5ff441a9d0,The Fellowship of the Ring,Fantasy,7.81,2023-12-07
430e37a5-2833-4283-8841-87375608b073,497ee82f-6a71-4c10-9d6d-ba038f863e9a,Altered Carbon,Sci-fi,15.51,2024-02-22
ff02045f-85e5-4d47-a77f-27f10970556f,eef97b86-e418-4b3f-b2e0-65b5de17ea59,Whispers in the Wind,Fiction,19.46,2024-03-03
d3e58250-0bdc-427b-9b7b-819ea32f9608,e6f912d3-13c5-4051-8e18-4a0ae0f03671,The Shining,Horror,21.72,2024-02-07
657ea6db-07ae-47a8-a2a7-cfe9f1d61898,48be48f5-8b57-4dad-ac34-a95ad2d0cf85,Pet Sematary,Horror,5.98,2024-03-06
ae5a01cb-72c8-4b16-963a-eae90938b81e,cb252bdc-7055-41cc-a231-843d838f90bf,The Sword of Kaigen,Fantasy,12.45,2023-12-08
cfc91c1e-9501-475a-aa5a-1275f3dc9a23,72486640-a225-40dc-a20c-e530e5e5712e,The Woman in White,Mystery,8.0,2024-01-18
306aa9eb-d6f0-4467-973c-1dd4b78f29cd,8f19ae49-01ee-4e9b-9649-839f839db735,Becoming,Non-fiction,25.16,2024-01-23
cca9ea3d-c671-47a9-b816-b38143106cbd,5f31ff92-ad7a-4f5c-9ca7-ff6745a83af9,"Thinking, Fast and Slow",Non-fiction,46.38,2023-11-14
22037d67-8ac7-42c8-b718-e524c5646bb7,888465da-ed1d-429c-9b97-961f33f1a113,The Lost Horizon,Fiction,12.61,2023-11-28
a46fa65d-3819-4020-8a81-453e4b94ba12,2c220cbe-d6d6-401a-9ad4-ce97c0d3e108,Pet Sematary,Horror,18.96,2024-02-19
bab27ed0-7fb6-42c9-8a39-1fb0b3e6f186,a01a022a-2b7a-49e5-a7d0-fe2ee126c4d9,Pet Sematary,Horror,6.59,2024-01-19
5ffe1d3d-9252-40ad-bf5b-497019a1215d,11aeaabd-fcdd-4344-94c2-20179bd4cd66,It,Horror,21.92,2024-01-13
2091dcc7-ac0e-4a1c-a186-db22f85f0c4e,4e331449-832a-453d-8842-ece412af7207,How to Win Friends and Influence People,Self-help,21.4,2024-01-04
f4f5a847-7d0a-41a4-b493-37629716c025,25558b5d-586a-4526-8ae4-624242fe600c,It,Horror,12.51,2024-03-30
597d9c18-005b-47bc-9d7b-b6f01135e291,5e4a7ccf-345a-4d32-bcce-ec1700280431,Grit: The Power of Passion and Perseverance,Self-help,35.17,2023-10-27
4319d10f-fe0a-4c0b-ad5a-fd4d95dfbcfe,5db96b75-6a9a-4a0f-a5d7-fc434f79ae89,The Fault in Our Stars,Romance,18.25,2023-12-10
40efff78-524f-4e31-9665-d8cbc3675aca,f8dd2b14-441d-4aba-b47c-0a1b6dd76398,The Exorcist,Horror,12.81,2023-10-24
45eb353b-e0ea-40bd-99de-deeda9cf9aec,5b8e2c54-627f-4732-bd02-e1fe2ea4936b,Lord of the Flies,Fiction,19.33,2024-02-14
8de7dcce-41ee-4d4c-b9d9-eb22326f87fd,5ad85d2b-1d29-4a0f-a56a-e07446c2b0c7,Sharp Objects,Mystery,15.3,2023-10-26
989cba28-e5af-4ac0-96a0-81bf7833d57b,84643be4-b420-4e3d-9849-12fd12a784ba,The Happiness Project,Self-help,39.23,2024-01-16
438cf559-ef06-4f9c-8bb3-822e069decf4,f9e90ab2-d0cf-4fc0-8396-2129f53ecb75,Grit: The Power of Passion and Perseverance,Self-help,18.71,2024-03-14
5a7327ca-6487-46f9-a924-e2865c750894,81519612-595d-4726-ad0b-5304918706ad,Becoming,Non-fiction,32.73,2024-02-15
30e9654b-2c2b-4a6c-bf75-7e7dfdfaad1a,c42019e0-147f-4aec-b290-40902e4cbf94,The Subtle Art of Not Giving a F*ck,Self-help,45.48,2023-11-16
df676ca9-4f91-459e-b7a0-c3dce55441c8,585f13d7-72cb-43a3-a8dd-be7e4f467b52,Foundation,Sci-fi,5.7,2023-11-29
fa7ac154-866d-44c0-9c0a-1cd786bbd18d,83abf39f-0371-4788-b83e-7a3277060ee4,The Name of the Wind,Fantasy,27.59,2023-11-26
547748ec-eebe-42b4-8d2c-fd486f3017db,33109cdf-edf9-4218-9eef-700dd1b19bda,The Immortal Life of Henrietta Lacks,Non-fiction,15.76,2023-12-21
dd39cb7e-2441-406e-ba37-1731360e0933,b7ca3910-d481-4303-a732-ad4452259d3e,The Left Hand of Darkness,Sci-fi,24.02,2023-10-20
